"time","completed","total","remaining","percent","elapsed_sec","eta_sec","chunk_elapsed_sec","last_task_id"
"2026-04-30 18:38:12",3456,5440,1984,63.5294117647059,4554.20661497116,2614.45194563159,22.5520000000006,3456
"2026-04-30 18:38:35",3472,5440,1968,63.8235294117647,4576.80444192886,2594.22555925,22.5969999999998,3472
"2026-04-30 18:38:58",3488,5440,1952,64.1176470588235,4599.39966106415,2573.97595710929,22.5950000000003,3488
"2026-04-30 18:39:20",3504,5440,1936,64.4117647058823,4621.98668289185,2553.7004047028,22.5870000000004,3504
"2026-04-30 18:39:41",3520,5440,1920,64.7058823529412,4642.43861103058,2532.23924238032,20.4499999999998,3520
"2026-04-30 18:40:02",3536,5440,1904,65,4663.47362804413,2511.10118433145,21.0349999999999,3536
"2026-04-30 18:40:23",3552,5440,1888,65.2941176470588,4684.5380730629,2489.97969649289,21.0630000000001,3552
"2026-04-30 18:40:45",3568,5440,1872,65.5882352941177,4706.87371301651,2469.52567005799,22.335,3568
"2026-04-30 18:41:08",3584,5440,1856,65.8823529411765,4729.85345888138,2449.38839834929,22.9790000000003,3584
"2026-04-30 18:41:30",3600,5440,1840,66.1764705882353,4752.23679900169,2428.92103060087,22.3829999999998,3600
"2026-04-30 18:41:53",3616,5440,1824,66.4705882352941,4774.67568397522,2408.46472554502,22.4380000000001,3616
"2026-04-30 18:42:15",3632,5440,1808,66.7647058823529,4797.25627708435,2388.06149476005,22.5799999999999,3632
"2026-04-30 18:42:38",3648,5440,1792,67.0588235294118,4819.60359501839,2367.52457299149,22.3469999999998,3648
"2026-04-30 18:42:58",3664,5440,1776,67.3529411764706,4839.80214595795,2345.93029782241,20.1970000000001,3664
"2026-04-30 18:43:19",3680,5440,1760,67.6470588235294,4860.77121710777,2324.71666905154,20.969,3680
"2026-04-30 18:43:40",3696,5440,1744,67.9411764705882,4881.80389499664,2303.53517123218,21.0320000000002,3696
"2026-04-30 18:44:02",3712,5440,1728,68.2352941176471,4904.18298697472,2282.98173531582,22.3779999999997,3712
"2026-04-30 18:44:25",3728,5440,1712,68.5294117647059,4926.54753899574,2262.40595138431,22.3639999999996,3728
"2026-04-30 18:44:47",3744,5440,1696,68.8235294117647,4949.07460689545,2241.88849714067,22.5259999999998,3744
"2026-04-30 18:45:10",3760,5440,1680,69.1176470588235,4971.38688588142,2221.25797028744,22.3110000000006,3760
"2026-04-30 18:45:32",3776,5440,1664,69.4117647058823,4993.80645799637,2200.66047301535,22.4189999999999,3776
"2026-04-30 18:45:54",3792,5440,1648,69.7058823529412,5016.18054890633,2180.02783349093,22.3730000000005,3792
"2026-04-30 18:46:15",3808,5440,1632,70,5036.48635697365,2158.49415298871,20.3050000000003,3808
"2026-04-30 18:46:36",3824,5440,1616,70.2941176470588,5057.51206302643,2137.27497224129,21.0250000000005,3824
"2026-04-30 18:46:57",3840,5440,1600,70.5882352941177,5078.55454707146,2116.06439461311,21.0420000000004,3840
"2026-04-30 18:47:19",3856,5440,1584,70.8823529411765,5100.89204692841,2095.38718940212,22.3369999999995,3856
"2026-04-30 18:47:42",3872,5440,1568,71.1764705882353,5123.570966959,2074.83452380984,22.6779999999999,3872
"2026-04-30 18:48:05",3888,5440,1552,71.4705882352941,5146.89161992073,2054.52052317823,23.3199999999997,3888
"2026-04-30 18:48:29",3904,5440,1536,71.7647058823529,5170.76907801628,2034.40094872772,23.8760000000002,3904
"2026-04-30 18:48:37",3920,5440,1520,72.0588235294118,5178.96362304688,2008.16956812022,8.1939999999995,3920
"2026-04-30 18:48:45",3936,5440,1504,72.3529411764706,5187.22660899162,1982.1109806716,8.26299999999992,3936
"2026-04-30 18:48:55",3952,5440,1488,72.6470588235294,5196.72139811516,1956.66028350085,9.49399999999969,3952
